"192.168.1.116","239.255.255.250",,,"217",,,,,"25",,"0",,,,"217",,"0",,"62","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:udp:ssdp",,"Oct 24, 2017 12:48:47.453525000 Hora de verano romance","0.464291000","0.464291000","1508842127.453525000",,"2.703974000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.116","239.255.255.250",,,"217",,,,,"25",,"0",,,,"217",,"0",,"63","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:udp:ssdp",,"Oct 24, 2017 12:48:47.453560000 Hora de verano romance","0.000035000","0.000035000","1508842127.453560000",,"2.704009000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.1","192.168.1.188","80","50593","56",,,,,"25",,"0",,,,"56",,"0",,"64","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:47.491387000 Hora de verano romance","0.037827000","0.037827000","1508842127.491387000",,"2.741836000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.1","192.168.1.188","80","50593","56",,,,,"25",,"0",,,,"56",,"0",,"65","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:47.491405000 Hora de verano romance","0.000018000","0.000018000","1508842127.491405000",,"2.741854000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","192.168.1.1","50593","80","62",,,,,"25",,"0",,,,"62",,"0",,"66","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:47.491687000 Hora de verano romance","0.000282000","0.000282000","1508842127.491687000",,"2.742136000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"192.168.1.188","192.168.1.1","50593","80","62",,,,,"25",,"0",,,,"62",,"0",,"67","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:47.491696000 Hora de verano romance","0.000009000","0.000009000","1508842127.491696000",,"2.742145000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"62",,,,,"25",,"0","1,1,1,1,1,1,1,1",,,"62",,"0",,"68","0.000000000",,,,,,,,,,,,,,,"sll:llc:stp",,"Oct 24, 2017 12:48:47.647400000 Hora de verano romance","0.155704000","0.155704000","1508842127.647400000",,"2.897849000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216.58.214.163","10.20.52.27","443","4591","119",,,,,"25",,"0",,,,"119",,"0",,"69","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssl",,"Oct 24, 2017 12:48:48.011064000 Hora de verano romance","0.363664000","0.363664000","1508842128.011064000",,"3.261513000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216.58.214.163","192.168.1.116","443","4591","119",,,,,"25",,"0",,,,"119",,"0",,"70","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssl",,"Oct 24, 2017 12:48:48.011136000 Hora de verano romance","0.000072000","0.000072000","1508842128.011136000",,"3.261585000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216.58.214.163","192.168.1.116","443","4591","119",,,,,"25",,"0",,,,"119",,"0",,"71","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:48.011156000 Hora de verano romance","0.000020000","0.000020000","1508842128.011156000",,"3.261605000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216.58.214.163","10.20.52.27","443","4591","62",,,,,"25",,"0",,,,"62",,"0",,"72","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:vssmonitoring",,"Oct 24, 2017 12:48:48.011180000 Hora de verano romance","0.000024000","0.000024000","1508842128.011180000",,"3.261629000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216.58.214.163","192.168.1.116","443","4591","56",,,,,"25",,"0",,,,"56",,"0",,"73","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:48.011205000 Hora de verano romance","0.000025000","0.000025000","1508842128.011205000",,"3.261654000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216.58.214.163","192.168.1.116","443","4591","56",,,,,"25",,"0",,,,"56",,"0",,"74","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp",,"Oct 24, 2017 12:48:48.011213000 Hora de verano romance","0.000008000","0.000008000","1508842128.011213000",,"3.261662000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"216.58.211.234","10.20.52.27","443","4593","119",,,,,"25",,"0",,,,"119",,"0",,"75","0.000000000",,,,,,,,,,,,,,,"sll:ethertype:ip:tcp:ssl",,"Oct 24, 2017 12:48:48.020434000 Hora de verano romance","0.009221000","0.009221000","1508842128.020434000",,"3.270883000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
